Comment,label
这是一个真心很赞的软件,Valuable
一直显示无法连接好是什么鬼，也没有人处理一下,Valuable
不错,Unhelpful
人生第一个网游醉逍遥其实也就是蜀门，刚好电二开服第二天就玩了，一玩就是两年，那时候真的开心??,Valuable
春節已過，拍什麼自己的表情“陪你過年”？又拍什麼視頻動態？都是拍自己的，這不是玩弄人嗎？是要賣广告賺錢吧！,Valuable
是我接触网络平台中感觉最好的一个！不管是从服务上还是操作上都很满意！安全可靠，服务周到，操作简单便捷，满意给赞给满分！,Valuable
可以  挺好玩的,Valuable
我想问一下请问那位大神知道，怎么保存图片，和复制这字,Valuable
不错不错,Unhelpful
很不错，,Unhelpful
好,Unhelpful
好好玩(???ω??｀)太好玩！！！太棒了！都来玩吧√,Valuable
太费钱,Unhelpful
太棒了！,Unhelpful
投诉,Unhelpful
非常好玩，非常好玩，非常好玩！重要的事情说三遍！！！！！,Valuable
还不错，可以屏幕太小,Valuable
差，搜不出耒,Unhelpful
我看行！,Unhelpful
挺好玩的,Unhelpful
不怎么好玩，有点无聊,Valuable
歌曲不全啊，唉！还可以哈,Valuable
目前很满意，希望一直免费,Valuable
闪退什么鬼,Unhelpful
根本用不了!,Unhelpful
太好玩了，我还以为只有一个游戏呢，没想到这么多游戏。,Valuable
超赞的啊，就是关卡打不过去啊！有点小难度，整体来说，还是很不错的。叶言超帅??,Valuable
比其他的都好用  能下载吗 咋还退不出去呢,Valuable
太好玩了,Unhelpful
不错,Unhelpful
额,Unhelpful
可以,Unhelpful
好,Unhelpful
进不去,Unhelpful
太好玩了,Unhelpful
我忘了客服了,Unhelpful
很好玩,Unhelpful
棒,Unhelpful
有时候人数的的太多，会造成网络崩溃，这一点需要改进，给你四星,Valuable
天气预报精准，丰富天气资讯，每天出门前看一看可以及时增减衣物，戴好口罩，防止雾霾天气影响身体健康哦～,Valuable
很好玩,Unhelpful
还可以,Unhelpful
都没优酷好，一颗星我也不想给,Valuable
打开之后却又自动退出，但个人比较喜欢玩，所以给个五星好评。,Valuable
他们脑子有病，什么啊！,Valuable
闪退是怎么回事？,Valuable
看有墨镜围巾配饰啥的，是不是也可以上包包系列啊,Valuable
666,Unhelpful
能出个僵尸模式吧,Valuable
非常好用的软件,Valuable
物流太慢了,Unhelpful
麻花影视已构成刑事犯罪，快点下线。,Valuable
完美的游戏画面以及完美的游戏音效推荐给大家希望喜欢想跟大家一起分享,Valuable
是我手机出错了吗怎么不能玩了,Valuable
好便捷,Unhelpful
很好用的应用软件，值得大家下载使用,Valuable
还可以,Unhelpful
频率计少块肉咳嗽了一荣俱荣,Valuable
好,Unhelpful
好,Unhelpful
对字幕和贴纸的定位挺满意的，可以定位到时间轴添加字幕和贴纸，可以调整大小,Valuable
太好完了,Unhelpful
好很好非常好,Unhelpful
很好玩,Unhelpful
太好玩了,Unhelpful
特别好 很完善 很棒的软件,Valuable
好玩，就是太少了。,Valuable
赔钱了吧，现在一分都不给了太差劲了。一开始还可以,Valuable
不好玩儿，我到最终决赛的时候，我没有到，61等级，我只到60等级，他说要我到61等级才可以，但是我一直都不行，哼，我只给两个，星星就是不好用，哼,Valuable
不错,Unhelpful
怎么我家的猫不理我？开发者，你应该检验一下呀,Valuable
真的非常好,Unhelpful
很好,Unhelpful
换了个性炫酷的彩铃以后，我就是这条街上最靓的仔！,Valuable
很实在顶顶顶,Unhelpful
还行,Unhelpful
斯巴拉西,Unhelpful
如果可以直接与音乐播放器联系起来，不用下载就更好了。总得来说是很好的,Valuable
好玩儿。,Unhelpful
呃呃,Unhelpful
昊哥我来辽????,Valuable
这游戏真好！可玩性极强！感觉特别的好玩，最佳娱乐助手，多乐跑得快一个不错的游戏选择！,Valuable
举报,Unhelpful
太好了,Unhelpful
好,Unhelpful
没有像x程、xx哪随便收费，抢票速度也很快，良心APP，好评！,Valuable
休闲益智类小游戏，画面，音效都还不错，挺有意思的,Valuable
一个星期才提现五毛钱,Valuable
真的是很好玩,Unhelpful
迷你世界倒了，我们扶起来。我的世界倒了，我们再踹1000脚，对的点赞,Valuable
棒，就是广告有点多,Valuable
不错,Unhelpful
又卡又没有我要的,Valuable
好玩,Unhelpful
不错！,Unhelpful
好玩是好玩，但是有广告。刚开始的时候没有，后面就一直有广告出现了。,Valuable
求更新！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！不更新我就举报！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！(谁叫你怎么好玩)！！     还有，为什么关注了不给我贝利亚，这次先给你五星级好评。,Unhelpful
这不是D站APP，要下的去官网下,Valuable
很好用，有語音功能。生活小工具。不錯,Valuable
太谢谢拍拍贷了，帮了我的大忙，,Valuable
好用,Unhelpful
很好很好,Unhelpful
好玩五星,Unhelpful
棒,Unhelpful
一个检查更新，过不去。什么游戏,Valuable
根本进不去,Unhelpful
压根进不出去？？？？,Valuable
微信新版简直卡到爆，后悔更新了,Valuable
嗯。怎么说呢，反正对我来说，我比较喜欢玩此类型游戏，每个关卡都吸引我继续往下玩，还不错！,Valuable
可以 就是有次数限制,Valuable
不兼容系统啊,Unhelpful
极限游戏??????????????特别好(?▽?),Valuable
看游戏非常非常非常非常非常好玩,Valuable
无法打开，？,Unhelpful
好,Unhelpful
软件太棒了,Unhelpful
打开反应太慢了，再优化优化！,Valuable
好,Unhelpful
定位准确，天气预报的准确率挺高。,Valuable
好玩的没法说,Unhelpful
好用,Unhelpful
差评，一星都不想给,Valuable
好,Unhelpful
好多地方提示限速不说限多少迈,Valuable
1颗星都不想给，太差了，读着读着就要钱了 真的很恶心，想钱想疯了吧。而且质量超级差 翻译不知，翻译的什么玩意儿，发音很不标准],Valuable
nice,Unhelpful
好,Unhelpful
好！,Unhelpful
好,Unhelpful
还可以,Unhelpful
买了的书，又要买,Valuable
努力吧，少年们，我就是少壮不努力老大徒伤悲，所以现在混的不好,Valuable
强大啊,Unhelpful
不错不错,Unhelpful
非常好，即好看，占空间也小，支持火山！,Valuable
不错,Unhelpful
之前还可以4500的额度分期还，现在怎么变得1000额度，到手650元，吓人！高炮了，不敢借了，,Valuable
新版本为啥打不开啊,Valuable
挺好用,Unhelpful
好玩,Unhelpful
升级到安卓九无法连接！！！赶紧修复！！,Valuable
非常好，很方便,Valuable
比看无聊视频好多了,Valuable
说不好玩的都是傻叉,Valuable
太好玩了！,Unhelpful
赞一个。,Unhelpful
好,Unhelpful
P的好滴很,Unhelpful
为什么乱删别人的评论，还有有些评论为什么不显示，比如豆瓣最新的评论是2月7号，这之后的评论代表你们的亲人？都死了？,Valuable
有广告，别更新这个版本,Valuable
Q音乐陪伴我5-6年一直用q音乐,Valuable
之前定制课程表都是不收费的。现在必须要会员才能定制课程表。用的人多了就开始收费了。无语,Valuable
好,Unhelpful
非常好用，积分第一次换到了腾讯视频vip，嘿嘿，好东西,Valuable
好,Unhelpful
"之前能玩现在怎么不能玩了，能登进去，就是匹配时，到加载，一直在加载，然后就算""是否重新进入战斗""，这是什么原因啊？能回复下吗",Valuable
还可以,Unhelpful
更新完之后什么玩意。。。。,Valuable
超好玩,Unhelpful
很好,Unhelpful
好玩,Unhelpful
好评,Unhelpful
好玩，走不动,Unhelpful
额,Unhelpful
真棒。,Unhelpful
字太小了，,Unhelpful
游戏还可以玩，太多广告了玩着玩着就弹广告。,Valuable
特别喜欢,Unhelpful
好玩,Unhelpful
可以，可以。,Unhelpful
好玩了，建议大家都去下这个游戏。,Valuable
为什么进不去,Unhelpful
还行,Unhelpful
非常好的一软游戏，休闲益智，推荐给朋友使用,Valuable
不错的,Unhelpful
没玩过，先五棵星，我七岁。,Valuable
好玩,Unhelpful
给五颗星。这五颗星是把照片找回来了。,Valuable
总得还不错,Unhelpful
好用,Unhelpful
可以可以，很好用,Valuable
什么叫已超出上限，我有个认识的人都关注六千多了，我才五千,Valuable
太好玩了,Unhelpful
好用,Unhelpful
很好,Unhelpful
不错,Unhelpful
超好,Unhelpful
今天我就是不小心在页面，呆了一个多小时，然后回来发现手机没有关，直接就两个小时，已经不管玩了,Valuable
好,Unhelpful
五星好评,Unhelpful
好玩,Unhelpful
自动视频广告,Valuable
真的很好用!,Unhelpful
我觉得非常棒，我很喜欢跟外国人交流，也可以锻炼英语。就是有时候会刷新不出来。。。。,Valuable
超好玩的手游装备强化和其余属性成长系统每天都要玩好几个小时，一款很不错经典手游，画面做的很唯美，格斗的也很爽，赞！,Valuable
太好了,Unhelpful
非常好用，出钓必查,Valuable
老是卡，老是卡，是几个意思。。。。,Valuable
用的怎么样啊？,Valuable
太好玩儿了?(????)??。,Valuable
为什么要收费啊，说好的不收费呢,Valuable
有的连不了，但还是可以用,Valuable
为什么要把原来的号收回,Valuable
太好玩了,Unhelpful
超级好的，强烈推荐下载。打得开，有多种游戏在里面，而且有单机斗地主（不用网络也能玩，不过你打开游戏时得联网，不过打开后就不用网络也能玩了）单机在最后一个！！！,Valuable
真厉害,Unhelpful
很好,Unhelpful
超好玩的,Unhelpful
还可以，作业帮没有的题，都有。点赞。。,Valuable
Ok,Unhelpful
不错，没有广告,Valuable
优秀,Unhelpful
很好用！,Unhelpful
好用,Unhelpful
很好玩,Unhelpful
好玩,Unhelpful
奶思！,Unhelpful
可以根据我的需求给我匹配到很多合适的牛人!让我可以更高效率的招人！,Valuable
广告太多,Valuable
太棒了，感谢拼多多，谢谢那些??????????,Valuable
非常喜欢！,Unhelpful
好好玩ヾ(????)?,Valuable
不好用啊！,Unhelpful
太好玩了！??????,Valuable
第三关咋办,Unhelpful
还可以,Unhelpful
很好玩儿??,Unhelpful
我都赚了好多钱,Valuable
很不错的开心记加班软件，界面清晰，操作方便，我喜欢,Valuable
这个软件没有广告太好了。尺寸能连着拉更好，,Valuable
很好玩，效果很好,Valuable
挺好的,Unhelpful
不错  用着方便贴心,Valuable
咋回事？有些音乐下载要钱不觉得有什么，现在就连试听都要钱了，腾讯你皮了??,Valuable
用完QQ后，通知栏上就显示我的头像，越看越不顺眼。,Valuable
现在刷新都没有用了，直接卡住,Valuable
Good!,Unhelpful
金币很容易赚，你懂的，没准偷偷玩一天顶上一天班呢！,Valuable
没有单机模式,Unhelpful
迷你世界最好完，迷你世界万碎，我的世界应该向迷你世界投翔！,Valuable
免费，好!,Unhelpful
非常用心做的APP，单词基本都配图，而且免费词根解释，三种方式记忆，给力,Valuable
good  good,Valuable
啥破软件，打不开，干啥用,Valuable
真好,Unhelpful
太好玩了，玩一两句局豆豆就没了,Valuable
很好用,Unhelpful
不错，什么都有，赚钱多,Valuable
资源地图还有皮肤都下载不成功，内存还有1.5GB，重新进入游戏几次还是下载不了，还不如没代理之前的我的世界,Valuable
要交钱!,Unhelpful
营火怎么做呀,Unhelpful
都不能开的一颗心都不想给。,Valuable
不好,Unhelpful
一直很喜欢,Unhelpful
晚上9点多问诊了一个大专家，11点多医生就回复我了，简直神速,Valuable
还好,Unhelpful
太好了，只不过经常暂停，希望予以改正！?(?^o^?)?,Valuable
可以可以,Unhelpful
好用，还免费,Unhelpful
挺好看的,Unhelpful
非常有趣的消除游戏,Valuable
剧情刺激,Unhelpful
挺好的,Unhelpful
不错！,Unhelpful
好用哈哈哈哈哈,Valuable
好用，太棒了。,Valuable
很好,Unhelpful
不错,Unhelpful
刚才下完，还没玩呢！真有那么好玩吗？那先给五颗星吧。,Valuable
还行,Unhelpful
章节乱 接不上头,Valuable
还行，不过那些小游戏太少了,Valuable
推荐一下，这个清粉工具不错，以前手机里面的好友太多，都不知道哪些好友删了你，这个一扫就出来了，还要吧一键就删除了，不用一个个用手去删,Valuable
投诉别下载,Unhelpful
希望迷你世界不会没有 ??,Valuable
太棒了。,Unhelpful
给五星都觉得嫌少了，太棒了！打call！,Valuable
做不了门派任务了,Valuable
以前抓到过一个坐垫，现在登不进去,Valuable
好用,Unhelpful
只为明星大侦探来,Valuable
好玩好玩,Unhelpful
希望你们能给我们人民币玩家一点游戏体验，不然的话下次就不会再来玩这个游戏了,Valuable
挺好.,Unhelpful
用起来不如以前方便,Valuable
对，要节省一点，钱太难赚了,Valuable
要想购物返利最高就到自购版《粉象生活》，平台不仅返利高而且支持的平台也很多，多多。,Valuable
打开有广告，不好用,Valuable
抢票不用加速也成功,Valuable
看着看着就自动弹出广告。还是视频的。软件唯一的缺点就是广告太多。,Valuable
